comment_id,text,session_id,source_file,timestamp,intent,sentiment,confidence,needs_review,reason
comment_000502,logo Spiderman yg kk pake blh jga tuh,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718543530,ask_detail,neutral,0.7,False,minta lihat logo spiderman yang dipakai
comment_000503,bahan apa kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718551136,ask_detail,neutral,0.85,False,tanya bahan
comment_000504,Yg best seler untuk Cowo eta brp kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718572288,ask_stock,neutral,0.7,False,minta rekomendasi etalase untuk cowo
comment_000505,kain apa kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718608809,ask_detail,neutral,0.85,False,tanya kain
comment_000506,kk pake uk apa,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718636638,ask_size_fit,neutral,0.75,False,tanya ukuran yang dipakai host
comment_000508,buat couple bgs mana kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718728655,ask_stock,neutral,0.6,False,minta rekomendasi produk couple
comment_000509,"kk ade ku nanya,ad baju tenong tenong nya g",81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718777194,ask_stock,neutral,0.75,False,tanya ketersediaan baju tenong
comment_000510,ga bisa cod,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718778369,ask_price,neutral,0.6,False,konfirmasi metode bayar COD
comment_000511,Kak eta 2 lihat donk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718778894,ask_detail,neutral,0.65,False,minta lihat etalase 2
comment_000512,nah gini aman akhirnya 😎😎😎,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718786309,other,positive,0.7,False,obrolan lega
comment_000513,baju Ultraman,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718801531,ask_stock,neutral,0.6,False,minta produk baju Ultraman
comment_000514,itu yng di pake ukuran apa mbak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718847213,ask_size_fit,neutral,0.75,False,tanya ukuran yang dipakai
comment_000515,"4END kaosnya tebel dan keren² ,udh 5x beli dsini gak nyesel 👍🏻",81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718848123,other,positive,0.8,False,testimoni tebal keren tidak nyesel
comment_000516,baju jepang,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718851989,ask_stock,neutral,0.6,False,minta produk baju jepang
comment_000517,kalo buat dipake jogging enak ga,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718853692,ask_detail,neutral,0.6,False,tanya cocok untuk jogging
comment_000518,mau xxl,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718882859,purchase_intent,neutral,0.55,True,mau ukuran XXL (ambigu)
comment_000519,tb 155 pendek bgt😭,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718893685,ask_measurement,neutral,0.7,False,sebut TB saja
comment_000520,Udh co eta 3,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718908596,purchase_intent,neutral,0.85,False,sudah checkout etalase 3
comment_000521,always bintang 5 kak 👍🏻,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718920585,other,positive,0.7,False,pujian selalu bintang 5
comment_000522,Spil baju Spiderman,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718962721,ask_detail,neutral,0.85,False,spil baju Spiderman
comment_000523,bb47 TB 157,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786718998891,ask_measurement,neutral,0.9,False,BB/TB saja
comment_000524,itu ukuran berapa y kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719023094,ask_size_fit,neutral,0.75,False,tanya ukuran yang ditunjuk
comment_000525,34,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719104550,noise,neutral,0.4,True,hanya angka 34
comment_000526,spil eta 1 bb 45 tb 158 pke uk brp kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719118679,ask_measurement,neutral,0.8,False,BB/TB + tanya ukuran
comment_000527,yang dipake eta brp,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719134519,ask_stock,neutral,0.8,False,tanya etalase yang dipakai
comment_000528,etalase 18,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719181592,ask_stock,neutral,0.85,False,sebut etalase 18
comment_000529,spil belakang eta 3,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719211557,ask_detail,neutral,0.85,False,spil belakang etalase 3
comment_000530,lihat belakang nya kk yg kak pakai,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719212561,ask_detail,neutral,0.8,False,minta lihat belakang yang dipakai
comment_000531,cek laba2 dua warna,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719230860,ask_detail,neutral,0.7,False,minta lihat produk laba2 dua warna
comment_000532,BB 70 UK apa kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719246937,ask_measurement,neutral,0.9,False,BB + tanya UK
comment_000533,uk m bsar bgt ga kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719252915,ask_size_fit,neutral,0.7,False,tanya ukuran M besar atau tidak
comment_000534,spil kaos ul L,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719266041,ask_detail,neutral,0.85,False,spil kaos Ultraman L
comment_000535,"ka ini gimana ya kaos spiderman nya ko belum nyampe"", minggu mau dipake nonton soalnya ka udh lama",81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719311750,other,negative,0.7,False,keluhan pesanan spiderman belum sampai
comment_000536,buat cowo uk M ga masuk berarti,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719361507,ask_size_fit,neutral,0.7,False,fit ukuran M untuk cowo
comment_000537,bingung mau ambil m atau s kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719403794,ask_size_fit,neutral,0.75,False,bingung pilih ukuran M atau S
comment_000538,spil uk L,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719415725,ask_detail,neutral,0.85,False,spil ukuran L
comment_000539,pingin tau kualitas sablon  kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719420959,ask_detail,neutral,0.8,False,tanya kualitas sablon
comment_000540,aduh gemes goyang nya,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719424150,other,positive,0.7,False,obrolan gemas lihat host
comment_000541,klo buat nongkrong bagus nya yg mana ya,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719443584,ask_stock,neutral,0.6,False,minta rekomendasi produk untuk nongkrong
comment_000542,L yg mana,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719451406,ask_size_fit,neutral,0.65,False,tanya ukuran L yang mana
comment_000543,kurang suka,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719497857,other,negative,0.5,True,opini singkat kurang suka
comment_000544,bahan apa kaa,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719516299,ask_detail,neutral,0.85,False,tanya bahan
comment_000545,kak BB 60 TB 187 ukuran apa yang cocok.,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719516271,ask_measurement,neutral,0.9,False,BB/TB + tanya ukuran cocok
comment_000546,ya sayang,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719553049,other,neutral,0.5,True,balasan singkat ambigu
comment_000548,serem itu kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719576765,other,neutral,0.5,True,opini singkat seram
comment_000549,bahan apa ya resap keringat kh,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719579957,ask_detail,neutral,0.8,False,tanya bahan menyerap keringat
comment_000550,cek one piece kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719583126,ask_detail,neutral,0.7,False,minta lihat produk one piece
comment_000551,Bb 85 pake ukuran apa kak?,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719589905,ask_measurement,neutral,0.9,False,BB + tanya ukuran
comment_000552,BB 68 ukuran apa kak?,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719706995,ask_measurement,neutral,0.9,False,BB + tanya ukuran
comment_000553,et 2 ka,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719728717,ask_stock,neutral,0.85,False,sebut etalase 2
comment_000554,bb 78,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719761929,ask_measurement,neutral,0.6,False,sebut BB
comment_000555,UK XXL panjangnya brpa kak??,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719826605,ask_measurement,neutral,0.75,False,tanya panjang ukuran XXL
comment_000556,Bahan apa ini ka,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719890178,ask_detail,neutral,0.85,False,tanya bahan
comment_000557,Hai sayang,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719931931,other,neutral,0.6,False,sapaan sayang
comment_000558,55 kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719958453,ask_measurement,neutral,0.5,True,angka 55 tanpa konteks (BB?)
comment_000560,etalase,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719983962,ask_stock,neutral,0.5,True,kata tunggal etalase tanpa nomor
comment_000561,bisa tapi jangan angkat kelek ya belum mandi 🤪🤪,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786719997420,other,neutral,0.7,False,obrolan belum mandi
comment_000562,bb 60 pakai size berapa yaa ...,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720024440,ask_measurement,neutral,0.85,False,BB + tanya size
comment_000563,paling cuci muka aja 🤪🤪,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720048150,other,neutral,0.6,False,obrolan
comment_000564,UK XL dri BB berapa kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720049546,ask_measurement,neutral,0.8,False,tanya BB untuk ukuran XL
comment_000565,bub 63/167 cwe tapi pengen pres body size mana,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720064300,ask_measurement,neutral,0.85,False,BB/TB + tanya size body
comment_000566,perut ku buncit tapi ngga buncit banget nggak gndut juga,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720080109,ask_measurement,neutral,0.6,False,deskripsi kondisi tubuh
comment_000567,bub liat komenku,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720103093,other,neutral,0.6,False,minta admin lihat komentar
comment_000568,@mellia XL KAK,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720123669,ask_size_fit,neutral,0.55,True,balasan singkat soal XL (ambigu)
comment_000569,🤣🤣🤣,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720146149,noise,neutral,0.6,True,hanya emoji
comment_000570,@♒MATI_RASA♒ kgedean😭😭,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720162301,ask_size_fit,neutral,0.7,False,keluhan ukuran kegedean
comment_000571,liat yang spderman ya ka bandingin L-XL,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720176554,ask_detail,neutral,0.75,False,minta lihat perbandingan L-XL spiderman
comment_000572,bb 83,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720176961,ask_measurement,neutral,0.6,False,sebut BB
comment_000573,klo harga normal nya brapa ka,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720177484,ask_price,neutral,0.8,False,tanya harga normal
comment_000575,ka di aku bnern harga 32 ribu😭😭,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720209225,ask_price,neutral,0.7,False,konfirmasi harga 32 ribu
comment_000576,efek lihat orang belum mandi 🤣🤣,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720228143,other,neutral,0.6,False,obrolan
comment_000577,klo bb 57,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720244249,ask_measurement,neutral,0.6,False,sebut BB 57
comment_000578,kk akun tiktok kk apa,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720252536,other,neutral,0.6,False,tanya akun TikTok host
comment_000579,"biar belum mandi, ga kecium juga",81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720275266,other,neutral,0.6,False,obrolan
comment_000580,🤪🤪🤪,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720282913,noise,neutral,0.6,True,hanya emoji
comment_000581,masak ya belom mandi,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720295356,other,neutral,0.6,False,obrolan
comment_000582,"alhamdulillah ga promosi akun, jadi sedikit polisi tidurnya 🤪🤪",81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720305815,other,neutral,0.6,False,obrolan promosi akun
comment_000583,nah kan pengakuan belum mandi 🤪🤪🤪,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720323382,other,neutral,0.6,False,obrolan
comment_000584,yang di pake etalase berapa,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720329824,ask_stock,neutral,0.8,False,tanya etalase yang dipakai
comment_000585,akun pribadi kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720347481,other,neutral,0.6,False,informasi akun pribadi
comment_000586,etalase 37 bisa di Spil KK?,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720373933,ask_detail,neutral,0.8,False,minta spill etalase 37
comment_000587,liat belakangnya lagi,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720376873,ask_detail,neutral,0.75,False,minta lihat belakang lagi
comment_000588,size s bb brp ka,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720390812,ask_measurement,neutral,0.8,False,tanya BB untuk size S
comment_000589,kk untuk BB 58,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720400235,ask_measurement,neutral,0.7,False,sebut BB 58
comment_000590,logo bmth anjay,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720415167,other,neutral,0.5,True,komentar logo BMTH singkat
comment_000591,bb 73 tb 173,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720460608,ask_measurement,neutral,0.9,False,BB/TB saja
comment_000592,KK lihat UK L sama XL nya,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720467640,ask_detail,neutral,0.75,False,minta lihat ukuran L dan XL
comment_000593,Spil et 22,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720471613,ask_detail,neutral,0.85,False,spil etalase 22
comment_000594,Et 22,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720480979,ask_stock,neutral,0.85,False,sebut etalase 22
comment_000595,spil gambar blkang baju nya kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720583516,ask_detail,neutral,0.85,False,spil gambar belakang baju
comment_000596,kak gimana caranya kalo mau beli 4 pcs gratis ongkir??,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720589991,ask_price,neutral,0.7,False,tanya syarat promo gratis ongkir
comment_000597,bahan baju nya apa ka?,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720608041,ask_detail,neutral,0.85,False,tanya bahan baju
comment_000598,@Firman✨ hahahha,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720610122,other,neutral,0.6,False,obrolan ketawa
comment_000599,Yg di pake et brpa,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720634028,ask_stock,neutral,0.8,False,tanya etalase yang dipakai
comment_000600,bahan baju nya apa kak?,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720664398,ask_detail,neutral,0.85,False,tanya bahan baju
comment_000601,kk bb 130 bisa gak eta nmr satu,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720734098,ask_measurement,neutral,0.7,False,BB 130 + fit etalase 1
comment_000602,bb 50 tb 168 size apa ka,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720755188,ask_measurement,neutral,0.9,False,BB/TB + tanya size
comment_000603,perut buncit bisa gak kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720777910,ask_size_fit,neutral,0.6,False,tanya fit untuk perut buncit
comment_000604,"jangan malam ini cantik, rahasia ga mandi ya 🤪🤪",81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720789723,other,neutral,0.6,False,obrolan
comment_000605,"@Nur Asiah Siregar bisa kak, ld berapa",81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720803157,ask_measurement,neutral,0.8,False,tanya LD
comment_000606,lihat kk xxxl,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720808825,ask_detail,neutral,0.7,False,minta lihat XXXL
comment_000607,eta nmr satu,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720815856,ask_stock,neutral,0.85,False,sebut etalase 1
comment_000608,@Nur Asiah Siregar biasa ld 120 kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720835588,ask_measurement,neutral,0.7,False,sebut LD 120
comment_000610,lihat 120 kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720849844,ask_measurement,neutral,0.55,True,lihat LD 120 (ambigu)
comment_000611,@Nur Asiah Siregar ld 120 kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720877114,ask_measurement,neutral,0.7,False,sebut LD 120
comment_000612,BB 87 size apa kah..?,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720882241,ask_measurement,neutral,0.9,False,BB + tanya size
comment_000613,katun kombinasi itu apa,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720886440,ask_detail,neutral,0.8,False,tanya arti katun kombinasi
comment_000614,"sabar sayang, setengah jam lagi",81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720893025,other,neutral,0.6,False,obrolan
comment_000615,@Fullmoonfolks itu bahan bajunya kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720902557,ask_detail,neutral,0.7,False,tanya bahan baju yang ditunjuk
comment_000616,oke kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720926489,other,neutral,0.5,True,balasan singkat ambigu
comment_000617,bb 100,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720953953,ask_measurement,neutral,0.6,False,sebut BB
comment_000618,kk bb 75,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720970411,ask_measurement,neutral,0.6,False,sebut BB
comment_000619,aku Uda co kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786720996564,purchase_intent,neutral,0.85,False,sudah checkout
comment_000620,Yg dipake size apa kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721053284,ask_size_fit,neutral,0.75,False,tanya size yang dipakai
comment_000621,paling besar ukuran apa kakk yg di pake,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721097794,ask_size_fit,neutral,0.75,False,tanya ukuran paling besar yang dipakai
comment_000622,Bb 55,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721098783,ask_measurement,neutral,0.6,False,sebut BB
comment_000623,keranjang 20 BB 55,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721104762,ask_measurement,neutral,0.75,False,BB + sebut keranjang 20
comment_000624,bahannya melar ga kak??,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721127961,ask_detail,neutral,0.8,False,tanya bahan melar atau tidak
comment_000625,yg kakak pakek coba liat gambar belakang,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721149135,ask_detail,neutral,0.8,False,minta lihat gambar belakang
comment_000626,yg dipake boleh Spil gambar belakang,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721176684,ask_detail,neutral,0.8,False,spil gambar belakang yang dipakai
comment_000627,itu size apa,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721196861,ask_size_fit,neutral,0.7,False,tanya size yang ditunjuk
comment_000628,bb 65,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721256146,ask_measurement,neutral,0.6,False,sebut BB
comment_000629,malam kak,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721257700,other,neutral,0.5,True,sapaan singkat ambigu
comment_000630,bb 65 163,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721267430,ask_measurement,neutral,0.85,False,BB/TB saja
comment_000631,yg dipake etlse brp,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721287624,ask_stock,neutral,0.8,False,tanya etalase yang dipakai
comment_000632,yg kk pake et brp,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721296829,ask_stock,neutral,0.8,False,tanya etalase yang dipakai
comment_000633,liat eta 1,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721384110,ask_detail,neutral,0.7,False,minta lihat etalase 1
comment_000634,kk cntk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721389043,other,positive,0.6,False,pujian singkat cantik
comment_000635,kk eta 3 kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721419383,ask_stock,neutral,0.85,False,sebut etalase 3
comment_000636,uk ap itu yg cth?,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721452037,ask_size_fit,neutral,0.7,False,tanya ukuran yang dicontohkan
comment_000637,liat eta 90 kk,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721478179,ask_detail,neutral,0.7,False,minta lihat etalase 90
comment_000638,spil et 17 ka,81d1cdd2-dd39-4c12-976e-df809e50ca4f,4endshop_7673732512627985173_20260814-190752.jsonl,1786721486179,ask_detail,neutral,0.85,False,spil etalase 17
